UID for Upload Lookup,Effective Date,Customer ID,Shipper,Location,Label Type,Product,Weight,1,2,3,4,5,6,7,8,9,10,11,12,13,M
PTMTXparcel_EXPUSPS_GA_Over1lb816,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,816,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb832,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,832,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb848,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,848,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb864,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,864,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb880,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,880,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb896,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,896,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb912,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,912,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb928,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,928,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb944,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,944,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb960,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,960,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb976,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,976,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb992,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,992,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb1008,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,1008,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb1024,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,1024,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb1040,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,1040,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb1056,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,1056,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb1072,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,1072,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb1088,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,1088,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb1104,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,1104,,,,,,,,,,,,,,
PTMTXparcel_EXPUSPS_GA_Over1lb1120,Delete,,PTMT,,Xparcel_EXP,USPS_GA_Over1lb,1120,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB416,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,416,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB432,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,432,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB448,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,448,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB464,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,464,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB480,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,480,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB496,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,496,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB512,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,512,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB528,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,528,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB544,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,544,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB560,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,560,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB576,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,576,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB592,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,592,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB608,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,608,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB624,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,624,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB640,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,640,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB656,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,656,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB672,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,672,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB688,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,688,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB704,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,704,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB720,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,720,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB736,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,736,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB752,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,752,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB768,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,768,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB784,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,784,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB800,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,800,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB816,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,816,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB832,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,832,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB848,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,848,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB864,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,864,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB880,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,880,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB896,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,896,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB912,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,912,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB928,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,928,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB944,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,944,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB960,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,960,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB976,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,976,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB992,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,992,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB1008,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,1008,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB1024,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,1024,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB1040,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,1040,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB1056,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,1056,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB1072,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,1072,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB1088,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,1088,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB1104,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,1104,,,,,,,,,,,,,,
USPSXparcel_EXPUSPS_Over_1LB1120,Delete,,USPS,,Xparcel_EXP,USPS_Over_1LB,1120,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority416,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,416,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority432,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,432,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority448,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,448,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority464,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,464,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority480,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,480,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority496,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,496,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority512,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,512,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority528,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,528,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority544,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,544,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority560,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,560,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority576,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,576,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority592,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,592,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority608,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,608,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority624,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,624,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority640,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,640,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority656,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,656,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority672,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,672,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority688,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,688,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority704,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,704,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority720,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,720,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority736,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,736,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority752,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,752,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority768,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,768,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority784,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,784,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority800,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,800,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority816,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,816,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority832,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,832,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority848,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,848,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority864,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,864,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority880,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,880,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority896,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,896,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority912,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,912,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority928,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,928,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority944,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,944,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority960,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,960,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority976,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,976,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority992,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,992,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority1008,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,1008,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority1024,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,1024,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority1040,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,1040,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority1056,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,1056,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority1072,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,1072,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority1088,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,1088,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority1104,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,1104,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMilePriority1120,Delete,,SDS,,Xparcel_EXP,FirstMilePriority,1120,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited416,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,416,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited432,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,432,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited448,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,448,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited464,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,464,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited480,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,480,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited496,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,496,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited512,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,512,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited528,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,528,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited544,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,544,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited560,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,560,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited576,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,576,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited592,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,592,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited608,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,608,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited624,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,624,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited640,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,640,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited656,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,656,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited672,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,672,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited688,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,688,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited704,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,704,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited720,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,720,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited736,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,736,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited752,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,752,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited768,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,768,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited784,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,784,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited800,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,800,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited816,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,816,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited832,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,832,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited848,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,848,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited864,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,864,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited880,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,880,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited896,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,896,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited912,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,912,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited928,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,928,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited944,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,944,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited960,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,960,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited976,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,976,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited992,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,992,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited1008,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,1008,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited1024,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,1024,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited1040,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,1040,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited1056,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,1056,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited1072,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,1072,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited1088,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,1088,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited1104,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,1104,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileExpedited1120,Delete,,SDS,,Xparcel_EXP,FirstMileExpedited,1120,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround416,Delete,,SDS,,Xparcel_EXP,FirstMileGround,416,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround432,Delete,,SDS,,Xparcel_EXP,FirstMileGround,432,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround448,Delete,,SDS,,Xparcel_EXP,FirstMileGround,448,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround464,Delete,,SDS,,Xparcel_EXP,FirstMileGround,464,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround480,Delete,,SDS,,Xparcel_EXP,FirstMileGround,480,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround496,Delete,,SDS,,Xparcel_EXP,FirstMileGround,496,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround512,Delete,,SDS,,Xparcel_EXP,FirstMileGround,512,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround528,Delete,,SDS,,Xparcel_EXP,FirstMileGround,528,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround544,Delete,,SDS,,Xparcel_EXP,FirstMileGround,544,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround560,Delete,,SDS,,Xparcel_EXP,FirstMileGround,560,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround576,Delete,,SDS,,Xparcel_EXP,FirstMileGround,576,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround592,Delete,,SDS,,Xparcel_EXP,FirstMileGround,592,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround608,Delete,,SDS,,Xparcel_EXP,FirstMileGround,608,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround624,Delete,,SDS,,Xparcel_EXP,FirstMileGround,624,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround640,Delete,,SDS,,Xparcel_EXP,FirstMileGround,640,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround656,Delete,,SDS,,Xparcel_EXP,FirstMileGround,656,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround672,Delete,,SDS,,Xparcel_EXP,FirstMileGround,672,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround688,Delete,,SDS,,Xparcel_EXP,FirstMileGround,688,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround704,Delete,,SDS,,Xparcel_EXP,FirstMileGround,704,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround720,Delete,,SDS,,Xparcel_EXP,FirstMileGround,720,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround736,Delete,,SDS,,Xparcel_EXP,FirstMileGround,736,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround752,Delete,,SDS,,Xparcel_EXP,FirstMileGround,752,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround768,Delete,,SDS,,Xparcel_EXP,FirstMileGround,768,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround784,Delete,,SDS,,Xparcel_EXP,FirstMileGround,784,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround800,Delete,,SDS,,Xparcel_EXP,FirstMileGround,800,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround816,Delete,,SDS,,Xparcel_EXP,FirstMileGround,816,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround832,Delete,,SDS,,Xparcel_EXP,FirstMileGround,832,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround848,Delete,,SDS,,Xparcel_EXP,FirstMileGround,848,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround864,Delete,,SDS,,Xparcel_EXP,FirstMileGround,864,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround880,Delete,,SDS,,Xparcel_EXP,FirstMileGround,880,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround896,Delete,,SDS,,Xparcel_EXP,FirstMileGround,896,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround912,Delete,,SDS,,Xparcel_EXP,FirstMileGround,912,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround928,Delete,,SDS,,Xparcel_EXP,FirstMileGround,928,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround944,Delete,,SDS,,Xparcel_EXP,FirstMileGround,944,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround960,Delete,,SDS,,Xparcel_EXP,FirstMileGround,960,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround976,Delete,,SDS,,Xparcel_EXP,FirstMileGround,976,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround992,Delete,,SDS,,Xparcel_EXP,FirstMileGround,992,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround1008,Delete,,SDS,,Xparcel_EXP,FirstMileGround,1008,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround1024,Delete,,SDS,,Xparcel_EXP,FirstMileGround,1024,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround1040,Delete,,SDS,,Xparcel_EXP,FirstMileGround,1040,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround1056,Delete,,SDS,,Xparcel_EXP,FirstMileGround,1056,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround1072,Delete,,SDS,,Xparcel_EXP,FirstMileGround,1072,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround1088,Delete,,SDS,,Xparcel_EXP,FirstMileGround,1088,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround1104,Delete,,SDS,,Xparcel_EXP,FirstMileGround,1104,,,,,,,,,,,,,,
SDSXparcel_EXPFirstMileGround1120,Delete,,SDS,,Xparcel_EXP,FirstMileGround,1120,,,,,,,,,,,,,,
ONTRACXparcel_EXPONTRAC_Ground_RegionalParcelDelivery416,Delete,,ONTRAC,,Xparcel_EXP,ONTRAC_Ground_RegionalParcelDelivery,416,,,,,,,,,,,,,,
ONTRACXparcel_EXPONTRAC_Ground_RegionalParcelDelivery432,Delete,,ONTRAC,,Xparcel_EXP,ONTRAC_Ground_RegionalParcelDelivery,432,,,,,,,,,,,,,,
